Volume,Text No.,Text Title,Match with T Text? (1=yes 0=no 2 = ref),Quote in LS,Ch. in T Text,Quote in T Text,P. No. in T Text,UID,Start Index T,End Index T,Start Index LS,End Index LS
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/__gzhi dang ye shes lhun grub ni/____/__bar do'i yul la mngon par 'char/__zhes pas/__,,,,21242,0,0,1718967,1719067
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/__ye shes nyid las ma rig 'khrul/____/__ye shes kha dog 'byung ba lnga/____/__ gdod nas ye shes tsam nyid du/____/__'bral ba med de ma rig 'khrul/____/__zhes pa,,,,83772,0,0,1731711,1731886
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/__dang por ma rig drug las byung /____/__zhes pas/_,18,dang po ma rig drug las byung /_/,,19986,63293,63326,1734009,1734075
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/__ye shes ma rig yul la gzung /____/__der 'dzin rlung sems 'dus pa las/____/__'byung ba lnga yi sbubs su tshud/____/__der tshud 'byung ba'i skye 'jig las/____/__nyon mongs phung po lnga lnga grub/____/__ces so/,,,,16301,0,0,1736115,1736340
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/__lnga 'dus mtshan ma sbyor ba las/_____/__nyon mongs lnga dang yid drug dang /____/__ye shes lnga yi bdag nyid do/____/__zhes so/,,,,76378,0,0,1736716,1736861
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/__phyi nang gsang ba la sogs pa/____/__dar gud 'pho 'gyur 'byung ba'i las/____/__zhes pas/__,,,,70856,0,0,1737042,1737149
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/__ye shes ngo bo gcig nyid las/____/__'dzin pa log pas tha dad snang /____/__zhes so/____/,,,,13530,0,0,1747865,1747970
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/__ye shes ma rig yul la gzung /____/__der 'dzin rlung sems 'dus pa las/____/__'byung ba lnga yi sbubs su tshud/____/__der tshud 'byung ba'i skye 'jig las/____/__nyon mongs phung po lnga lnga grub/____/__ces pas ,,,,75582,0,0,1756648,1756874
7,14,zab don rgya mtsho’i sprin,0,de'ang klong gsal las/__ gzung 'dzin sred pa'i sbyor mtshams su/____/__lte ba'i gru gsum rtsa mdud du/____/__rlung sems thig le rnam par phra/____/__mig gi rnam pa lta bu ru/____/__mer nur gor dang rus sbal ltar/____/__/__lte ba dag nas 'byung bzhis bskyed/____/__ces so/____/,,,,88604,0,0,1761123,1761399
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/__zhugs nas don te sprul pa'i sku/____/__zhes pa dang /__,,,,21053,0,0,1763630,1763702
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/__thog ma tha ma bar gsum du/____/__sku gsum dbye ba med pa ru/____/__sems can kun gyi rgyud la gnas/____/__zhes so/____/,7,thog ma tha ma bar gsum du/_/sku gsum dbye ba med pa ru/_/sems can kun gyi rgyud la gnas/_/,,90129,18590,18681,1765172,1765308
7,14,zab don rgya mtsho’i sprin,1,de skad du klong gsal las/__rtsa yi gtso bo gsum las ni/____/__yal ga grangs las 'das par gyes/____/__/__thad sor dbang po'i sgo rten byed/____/__de yis chos kun ston par byed/__ khyad par tsit+ta nas 'brel ba'i/____/__dar skad ba men rwa 'dra'i kha/____/__dbang po'i mig la zug pa ste/____/__de ni chos nyid kun gyi lam/____/__zhes so/____/_,18,rtsa'i gtso bo gsum la ni/_/yal ga grangs las 'das pa gyes/_/thad so dbang po'i sgo don byed/_/de'i chos kun ston byed cing /_/khyad par tsit+ta nas [69] 'brel ba'i/_/dar skud ba man rwa 'dra'i kha/_/dbang po'i sgo la zug pa ste/_/de ni chos nyid kun gyi lam/_/,,27479,68941,69202,1772951,1773293
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/__lus la ye shes kun khyab kyang /____/__rtsa yi dbus na dngas ma yin/____/__thig le'i yi ge thabs shes tshul/____/__lngar gnas khyad par tsit+ta'i nang /____/__dar dkar rtsa yi 'brel thag las/____/__ye shes mig gi tshul du gnas/____/__zhes pa dang /,,,,81054,0,0,1781925,1782190
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/__'khor lo lnga yi dbus gnas pas/____/__dngas ma'i ye shes don dam brgyad/____/__phyi ltar 'byung ba rnam lnga ste/____/__nang ltar de bzhin phung po lnga/____/__gsang bar dngas ma rnam lnga ste/____/__yang gsang yi ge rnam pa lnga/____/__bla med mkha' 'gro lnga yin no/____/__zhes so/,,,,30689,0,0,1784066,1784366
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/__thog ma'i ka dag ye shes rtsal/____/__/__'byung ba lnga yi yul la shar/____/__'byung lnga'i 'od la 'dzin pa 'dus/____/__de nyid ma grol der 'dzin las/____/__'byung ba lnga yi dngas ma 'dus/____/__gcig grogs gcig gis bskyed pa las/____/__sha khrag lus rtsa thig le grub/____/__yi ge sku dang ye shes grub/____/__phyi ltar 'byung lnga nang ltar na/____/__yum chen lnga ni dngos yin no/____/__gsang ba ltar na mkha' 'gro lnga/____/__yang gsang ye shes lnga yin te/__de bzhin phyi ltar phung po lnga/____/__nang ltar nyon mongs dug lnga ste/____/__gsang ba ltar na sku lnga la/____/__yang gsang ye shes lnga yin no/____/__rgyu yi thig le spong ba ni/____/__sngags kyi dam tshig gtan nas nyams/____/__ 'bras bu rgyab kyis phyogs nas su/____/__bskal pa 'bum khrir na rag spyod/____/__ces so/____/,,,,68440,0,0,1784944,1785751
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/__'khor dang 'das pa'i chos rnams ni/____/__lus dang sems la ma tshang med/____/__ces gsungs pas/__,33,khor dang 'das pa'i chos rnams kun/_/ye shes stong gsal 'dus ma byas/_/,,53724,112877,112948,1787987,1788101
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/__thog ma'i rig rtsal ye shes lnga/____/__ma rig 'khrul pas 'byung bar grub/____/__des na lus 'di sangs rgyas dngos/____/__ye shes chen po'i 'byung gnas nyid/____/__/__lus can kun la bzang ngan med/____/__bde gshegs ngo bos 'gro kun la/____/__til la mar gyis khyab bzhin gnas/____/__ma rig grol tshe 'byung ba'i lus/____/__lhag med ye shes ngang du ldog/,18,thog ma'i rig rtsal ye shes lnga/_/ma rig 'khrul pa 'byung bar 'gyur/_/de ltar lus ni sangs rgyas dngos/_/ye shes chen po'i 'byung gnas nyid/_/lus can kun la bzang ngan med/_/bder gshegs ngo bo 'gro kun la/til la mar gyi khyab bzhin gnas/_/ma rig grol tshe 'byung ba'i dus/_/lhag med ye shes ngang du bzlog_/,,51350,65551,65859,1811024,1811393
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/__rig pa'i rtsal las ye shes gsum/____/__ngo bo stong pa'i ye shes dang /____/__rang bzhin gsal ba'i ye shes dang /____/__thugs rje kun khyab ye shes so/____/__zhes pa dang /,18,rig pa'i rtsal la ye shes gsum/_/ngo bo stong pa'i ye shes dang /_/rang bzhin gsal ba'i ye shes dang /_/thugs rje kun khyab ye shes gsum/_/,,82154,66772,66911,1812695,1812884
7,14,zab don rgya mtsho’i sprin,0,dang po ni klong gsal las/__gdod nas dag pa'i ngo bo la/____/__dmigs su med pa'i chos sku'i 'od/____/__ye nas lhun grub longs sku'i 'od/____/__kun la khyab pas sprul sku'i 'od/____/__ces pas/__,,,,19512,0,0,1813492,1813685
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/__lus la gnas pa'i rig pa yang /____/__phyi ltar zhi khro'i rang bzhin la/____/__nang ltar DA ki yab yum mo/____/__gsang ba yi ge'i rang bzhin la/____/__yang gsang thig le nyag gcig go/__zhes pas/__,18,lus la gnas pa'i rim pa yang |_|phyi ltar zhi khro'i rang bzhin las/_/nang ltar d+hA ki yab yum mo/_/,,60027,67804,67905,1814567,1814780
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/__sems can kun gyi lus kyi nang*/____/__tsit+ta dung khang rtsa nang sgo/____/__de ni rig pa'i gnas yin no/____/__zhes so/____/__,18,sems can kun gyi lus kyi nang /_/tsit+ta rtsa nang dung khang sgo/_/de ni rig pa'i gnas yin no/_/,,95316,67402,67499,1815594,1815738
7,14,zab don rgya mtsho’i sprin,1,gnyis pa klong gsal las/__ngo bo stong gsal sku ru gnas/____/__rang bzhin gsal stong ti la 'od/____/__thugs rje snang stong sgron mar snang /____/__zhes pas/,18,ngo bo stong gsal sku ru gnas/_/rang bzhin gsal stong de la 'od/_/thugs rje sna tshogs sgron mar gnas|_|,,56101,67560,67664,1815739,1815896
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/__rang rig ngo bo skur gnas te/____/__gsal la rang bzhin ma grub pa/____/__snying nang yab yum zhi ba'i tshul/____/__dung khang khro bo'i tshul du gnas/____/__ zhes pas/__,18,rang rig ngo bo skur gnas te/_/gsal la rang bzhin lhun grub pas/_/snying nang yab yum zhi ba'i tshul/_/dung khang khro bo'i tshul du gnas/_,,35797,67664,67803,1817049,1817235
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_nang ltar DA ki yab yum lnga/_/rtsa rnams nang na yi ger gsal/_/de yang gsung gi tshul du 'o/_/zhes pas/,,,,26082,0,0,1826455,1826575
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_rig pa sku yi rang gdangs 'od/_/rtsa yi nang na nyi zer bzhin/_/dbang po'i sgo nas nges 'thon te/_/sgron ma nam mkha'i mthongs su gsal/_/zhes so/_/,18,rig pa sku'i rang mdangs las/_/rtsa'i nang na thig le dang /_'od zer lta bur gnas pa'o/_/rig pa sku'i rang rtsal las/_/rtsa'i nang na nyi zer _bzhin|_|dbang po'i sgo nas nges thon te/_/thugs rje nam mkha'i mthongs su gsal/_/,,73412,68060,68284,1830864,1831027
7,14,zab don rgya mtsho’i sprin,0,de'ang klong gsal las/_rgyang zhags las ni gzugs bsdus te/_/rlung gis bskyed cing 'phel bar byed/_/'od dang 'gro ba'i 'phel 'grib kyis/_/ye shes dag ni sdud par byed/_/thig le stong pas las kun byed/_/'das pa las kyi rlung bzung nas/_/rlung gi bkrag dang gzi mdangs bskyed/_/bskyur zhing ye shes snang ba ston/_/shes rab rab byung sgron ma yis/_/chos kun mnyam pa ro gcig tu/_/bsdus te rang snang 'dzin par byed/_/'dis ni bag chags 'brel rgyun gcod/_/dbyings kyi dwangs ma sdud pa dang /_/rig pa'i sku rnams 'dzin pa dang /_gnad gsum bcud du smin pa ste/_'khor ba nyid ni spong bar byed/_/de ltar mig la sgron shar bas/_/sangs rgyas dgongs pa'i gnad bsdus par/_/rang snang yul rnams 'dzin pa'o/_/zhes so/_/,,,,20228,0,0,1832993,1833699
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/ rig pa'i sku ni bum sku 'dra/_/ye shes bum pa'i mar me 'dra/_/thugs rje me long ngos ltar gsal/_/zhes pas/_,18,rig pa'i sku ni bum sku 'dra/_/ye shes bum pa'i mar me 'dra/_/thugs rje me long ngos ltar gsal/_/,,80086,68451,68548,1833793,1833916
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_sgyu ma lus kyi rtsa nang na/_rig pa'i ngo bo yi ger grub/_/ces pa dang /_,18,sgyu ma lus kyi rtsa nang na/_/rig pa'i ngo bo yi ger grub/_/,,39062,67905,67966,1835836,1835926
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_rang byung rig pa'i rang rtsal las/_/ sku lnga dang ni ye shes lnga/_/rigs lnga 'od lnga rlung ni lnga/_/shes rab lnga la sogs par gnas/_/zhes pas/_,18,rang byung rig pa'i rang rtsal las/_/sku lnga dang ni ye shes lnga/_/rigs lnga 'od lnga rlung ni lnga/_/shes rab lnga la sogs par gnas/_/,,57428,66491,66628,1837595,1837759
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_rig pa'i rtsal las ye shes gsum/_/ngo bo stong pa'i ye shes dang /_/rang bzhin gsal ba'i ye shes dang /_/thugs rje kun khyab ye shes so/_/zhes so/_/,18,rig pa'i rtsal la ye shes gsum/_/ngo bo stong pa'i ye shes dang /_/rang bzhin gsal ba'i ye shes dang /_/thugs rje kun khyab ye shes gsum/_/,,55132,66772,66911,1839262,1839426
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_sems ni dran bsam rig pa'i rtsal/_/snang shes dag tu gyur tshad kun/_/ rig pa nyid las logs na med/_/ces so/_/,18,sems ni dran sems rig pa'i rtsal/_/snang shes dag tu 'gyur tshad kun/_/rig pa nyid ni log na med,,32942,67094,67190,1843321,1843447
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_/_nyi ma'i 'od zer tshul bzhin du/_/ sems ni ye shes rig pa'i rtsal/_/ye shes med na sems med de/_/zhes so/,,,,60741,0,0,1844444,1844567
7,14,zab don rgya mtsho’i sprin,1,des na klong gsal las/_/_sems can rang rgyud rtogs tshogs ni/_/bzhi bcu rtsa gnyis sangs rgyas te/_/phung po 'byung ba yab yum lnga/_/dug lnga ser sna thub pa drug/tshogs brgyad sems dpa' yab yum brgyad/_/sgo bzhi sgo ba yab yum bzhi/_/g.yas g.yon nyi ma zla ba 'o/_/zhes pas/_,18,sems can rang rgyud rtog tshogs nyid//bzhi bcu zhe gnyis sangs rgyas so/_/phung po 'byung ba yab yum lnga/_/dug lnga ser sna thub pa drug_/tshogs brgyad sems dpa' yab yum brgyad/_/sgo bzhi sgo ma yab yum bzhi//_g.yas g.yon nyi ma zla ba'o/_/,,12159,66250,66491,1845460,1845737
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_dbang thob rgyud smin chos sgo phyed/_/gsang sngags don kun 'grub par 'gyur/_/_zhes pas/,101,dbang thob rgyud smin chos sgo phyed/_/gsang sngags don kun 'grub par 'gyur/_/,,30235,260726,260804,1851044,1851148
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_spros bcas phyi yi bum dbang dang /_/spros med nang gi gsang dbang dang /_/shin tu spros med shes rab ye shes dbang /_/ Rab tu spros med tshig dbang Rin po che/_/snod ldan bu la rim pa bzhin du bskur/_/_zhes pa dang /,101,spros bcas phyi'i bum dbang dang /_/spros med nang gi gsang dbang dang /_/shin tu spros med shes rab ye shes dbang /_/rab tu spros med tshig gi dbang /_/snod ldan bu la rim [255] bzhin bstan/_/,,65766,260458,260651,1851968,1852201
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_mtshan nyid ldan pa'i bla ma yis/_/dbang bskur bas ni sdug bsngal grol/_/_mtshan nyid mi ldan bla mas ni/_/dbang bskur byas na gnyis ka 'phung /_/zhes so/_/,48,mtshan nyid ldan pa'i bla ma ni/_/dbang bskur bas na sdug bsngal grol/_/de lta bu'i bla ma la/_/gsol ba btab pas dgos 'dod 'byung /_/,,58560,155520,155653,1853778,1853950
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_dga' ston bar chad sel ba dang /_yon tan kun rdzogs 'grub par 'gyur/_zhes pa dang /_,,,,79153,0,0,1855483,1855583
7,14,zab don rgya mtsho’i sprin,0,lnga*pa*ni*klong gsal las/_bar chad mi zhugs bsrung bya'i phyir/_hUM gi sbyor bas bsrung mtshams bya/_zhes pas/,,,,43109,0,0,1856282,1856393
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_/_dam tshig khas len gyur na sbyin/_/ces so/ ,,,,15432,0,0,1856848,1856909
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_bkra shis rdzas dang sa bzang la/_/rin po che yis legs par rtsig_/rab ni ji ltar 'grub pa la/_/tha ma mda' gang mdung gang tshad/_/ces pas/,,,,93919,0,0,1857549,1857704
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_rdo rje slob dpon bya ba'i las/_/bum pa lha dang sbyin sreg dang*/_/slob ma sta gon nye bar bya/_/zhes pas/_,,,,97411,0,0,1858388,1858512
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_thig skud ye shes lnga sgril la/_/ dkyil 'khor steng gi nam mkha' la/_/tshangs thig cha chen dag kyang gdab/_/ skad cig de la lha tshogs bskyed/_/mchod pa dang ni bstod pa bya/_/zhes pas/ ,,,,63652,0,0,1859867,1860071
7,14,zab don rgya mtsho’i sprin,0,dang po ni klong gsal las/_maN+Dal yon phul gsol ba gdab/_/me tog gang la phog pa yis/_/rigs sbyong rig pa'i dbang lnga bskur/_/zhes pas/_,,,,95602,0,0,1866601,1866739
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_sku gsung thugs dang yon tan dang /_/phrin las dag gi dbang bskur bya/_/zhes pas/_,,,,96784,0,0,1866940,1867038
7,14,zab don rgya mtsho’i sprin,1,dang po klong gsal las/_dbang bskur thog ma tha ma ru/_/dga' ston ma byas dngos grub med/_/_/dga' ston chen pos mchod pa yis/_/bla ma dang ni de yi 'khor/_/de bzhin rang gi rdo rje spyan/_/gcig dang gnyis dang gsum dag nas/_/brgya stong grangs med dag la ni/_/tshogs kyi dga' ba sus byas pa/_/ston mo yon dang bcas pa yis/_/rnal 'byor pa rnams mgu byas na/_/legs pa thams cad 'grub pa dang /_/nyes pa kun las grol bar 'gyur/_/zhes pa dang /,61,dbang bskur thog ma tha ma ru/_/dga' ston ma byas dngos grub med/_/,,48952,179871,179938,1868647,1869087
7,14,zab don rgya mtsho’i sprin,1,gnyis pa klong gsal las/_bla ma dang ni dbang mchog gi_/gsung dang gzhung las 'gal ba na/_na rag sdug bsngal myong bar 'gyur/_zhes pas/,52,bla ma dang ni dbang mchog gis/_/gsung dang gzhung las 'gal ba na/_/na raka sdug bsngal myong bar 'gyur/_/,,60531,162784,162890,1869778,1869913
7,14,zab don rgya mtsho’i sprin,1,khyad par klong gsal las/_dbang thob rigs kyi bu de nyid/_/tshe 'dir bsam pa kun 'grub dang /_/phyi ma mngon par rdzogs sangs rgyas/_/zhes so/_/,11,dbang thob rigs kyi bu de nyid/_/tshe 'dir bsam pa kun 'grub dang*/_/phyi ma mngon par rdzogs sangs rgyas/_/,,99282,36186,36294,1870065,1870209
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_lus kyi khyab tshad thams cad la/_/_/phung po lnga ni rigs lnga dngos/_khams lnga yum lnga nyid du gnas/_/zhes pas,11,lus kyi khyab tshad thams cad la//_phung po lnga ni rigs lnga dngos/_/khams lnga yum lnga nyid du gnas/_/,,94281,35067,35172,1870731,1870861
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_stong dang snang ba kun bdag nyid/_/yab yum 'khril sbyor gcig gi ngang /_/zhes pas/,,,,75538,0,0,1872374,1872473
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_stong gsal rig pa'i ye shes lnga/_/thabs shes zung 'jug ngang nyid dngos/_/,11,stong gsal rig pa'i ye shes sku/_/thabs shes zung 'jug dngos su snang /_/,,81034,35172,35245,1876336,1876427
7,14,zab don rgya mtsho’i sprin,1,de'ang klong gsal las/_'byung ba'i gdangs las grub pa yi/_/_lus 'di bde gshegs pho brang nyid/_/rigs lnga yab yum lnga yi gnas/_/_phung khams skye mched lha yi sku/_/zhes pas/,13,byung ba'i dngas ma las grub pa'i/_/lus 'di bder gshegs pho brang nyid/_/rigs lnga yab yum lnga'i gnas/_/phung khams skye mched lha'i sku/_/,,26966,45116,45256,1879113,1879288
7,14,zab don rgya mtsho’i sprin,0,dang po ni klong gsal las/_yid sgrib dag dang nus ldan phyir/_/de la de yi nub phyogs su/_/dus ni nam phyed dus dag tu/_/gsum pa'i phyag rgya mtshan ldan ma/_khrus byas rgyan gyis spras pa bzhag_/ces pas/_,,,,92385,0,0,1882090,1882295
7,14,zab don rgya mtsho’i sprin,1,de'ang klong gsal le'u brgyad pa las/dus gsum sangs rgyas thams cad kyang /_/b+ha ga'i dbyings nas rang byung ste/_/chos rnams kun gyi 'byung gnas nyid/_/b+ha ga gsang sngags kun gyi gnas/_/bde chen ye shes 'byung ba yin/_/'di nyid ma brten thabs gzhan med/_/thabs kyi rgyud kyis grol ba yin/_/bde chen 'di brten grol ba thob/_/ yang dag sangs rgyas 'di las byung /_zhes pas/_,11,dus gsum sangs rgyas thams cad kyang /_/b+ha ga'i dbyings nas rang byung te/_/chos rnams kun gyi 'byung gnas nyid/_/b+ha ga gsang sngags kun gyi gnas/_/bde chen ye shes 'byung ba yin/_/'di nyid ma brten thabs gzhan med//_thabs kyi rgyud kyi grol ba yin/_/bde chen 'di brten myang 'das thob/_/yang dag sangs rgyas 'di las byung /_/,,16525,36909,37239,1883177,1883553
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_bud med brnyas shing mkha' la gshe_/bde dang bral na na rag spyod/_ces gsungs so/,11,bud med brnyas shing mkha' la gshe/_/bde dang bral na na raka spyod//thabs kyi tshul gyi b+ha ga mchod/_/,,67104,37239,37344,1883932,1884029
7,14,zab don rgya mtsho’i sprin,0,dang po klong gsal las/_dad dang ngo tsha med pa dang /_rigs dang rang bzhin nyams pa spang /_/zhes pas/_,,,,34794,0,0,1886040,1886145
7,14,zab don rgya mtsho’i sprin,1,klong gsal nyi ma'i rgyud las/_/_phyi nang gsang ba'i rtags tshang zhing /_/dri zhim skad snyan yid 'ong mdzes/_/_/bde ba'i mdangs ldan chos la mos/_/_gsang thub shes rab che ba 'o/_/zhes pas/_,99,phyi nang gsang ba'i rtags tshangs zhing /_/dri zhim yid 'ong skad snyan mdzes/_/bde ba'i mdangs ldan chos la mos/_/gsang thub shes rab che ba bsgrub/,,34029,255750,255900,1887658,1887851
7,14,zab don rgya mtsho’i sprin,0,mdor na klong gsal las/_skyon can spang zhing yon tan ldan pa bsten/ 'bras bu gnas skabs mthar thug phun sum tshogs/_zhes so/_/,,,,16806,0,0,1889230,1889357
7,14,zab don rgya mtsho’i sprin,1,kun tu bzang mo klong gsal nyi ma'i rgyud las/_byang chub sems kyis kun blangs nas/_/gzhan don lhur len sems dpa' yis/_/sprul pa 'dzin la nyes pa med/_/ces so/_/,99,byang chub sems kyi kun bslang nas/_/gzhan don lhur du len 'dod pas/_/sprul sku bzhag la nges pa med/,,89637,256037,256138,1914099,1914260
7,14,zab don rgya mtsho’i sprin,1,dang po klong gsal las/_skal ldan nges shes bskyed pa'i phyir/_/_brgyud pa'i lo rgyus bshad par bya/_zhes pas/,99,skal ldan nges shes bskyed pa'i phyir/_/rgyud pa'i lo rgyus bshad par bya/_/,,97547,260203,260279,1949512,1949622
7,14,zab don rgya mtsho’i sprin,0,gsum pa klong gsal las/_brgyud pa nye zab khungs btsun phyir/_kun tu bzang nas rim pas bshad/_ces pa dang /,,,,44006,0,0,1949964,1950071
7,14,zab don rgya mtsho’i sprin,1,dang po klong gsal las/_byams dang snying rje chos spyi'i lam/_/theg pa chen por 'jug phyir du/_/ zhes pa dang /,101,byams dang snying rje chos spyi'i lam/_/theg pa chen por chu 'jug phyir sbyangs/_/,,68125,260908,260990,1952715,1952827
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_mi rtag snying rje byang sems kyis/_/chos 'jug theg chen lam du 'gro/_/zhes so/_/,101,mi rtag snying rje byams sems kyis/_/chos 'jug theg chen lam du 'gro/_,,20393,261028,261098,1955238,1955335
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_'khrul rgyu zad par bya ba'i phyir/_/'khor 'das ru shan nang ltar dbye/_/zhes pas/,101,nang gi 'khrul rgyu zad pa'i phyir/_/'khor 'das ru shan nang ltar 'byed//,,12036,261234,261307,1967289,1967387
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_spyi bo mgrin pa snying ga dang /_/lte ba gsang ba rkang mthil du/_a su nr-itri pre du gnas/_/zhes pas/,31,spyi bo mgrin pa snying ga dang /_/lte ba gsang ba rkang mthil du/_/a tri nr-i su pre du dang /,,60875,105498,105593,1967862,1967981
7,14,zab don rgya mtsho’i sprin,0,klong gsal*las/_ru shan*nang*ltar*sus dbye ba/_/'khrul rgyud 'khor ba'i sa bon stongs/_/gsum po 'khor bar ldog pa med/_/ces so/,,,,66637,0,0,1969956,1970083
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_lus ngag yid gsum sngon 'gro ni/_/thun mong khyad par mthar thug gi_/dgos pa gsum du shes par bya/_/zhes pas/,101,lus ngag yid gsum mngon 'gros nas//thun mong khyad par mthar thug gis/_/dgos pa gsum du shes par bya/_/,,95839,261099,261202,1970333,1970458
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_'di ltar rnal du sus phab pas/_/'byung 'khrugs nad rkyen zhi ba dang /_/'dzin pa rang grol nyid du 'gyur/_/zhes so/_/ma phab pa'i skyon ni/_de nyid las/_yon tan rnams las ldog skyon yod/_/ces so/,101,de ltar rnal dbab [256] yon tan gyis/_/'byung 'khrug nad rkyen zhi ba dang /_/'dzin pa rang grol nyid du 'gyur/_/de ltar ma dbab skyon mang ste/_/yon tan rnams la bzlog rkyen yod/_/,,37436,261620,261801,1972172,1972383
7,14,zab don rgya mtsho’i sprin,1,gnyis pa sor gzhug pa ni klong gsal las/_ka dag don ni rtogs bya'i phyir/___/_rnal du phab nas sor ni 'jug/_ces par/_,101,ka dag don ni rtogs phyir dang /_/nyams ldan mngon sum don rtogs 'gyur/_/,,88771,261834,261907,1972734,1972851
7,14,zab don rgya mtsho’i sprin,1,de skad du klong gsal las/_nyan thos zhi ba'i lta stangs kyis/___/_lus ngag yid gsum rnal du phebs/___/_zhes so/___/,8,nyan thos zhi ba'i lta stangs kyis/_/lus ngag yid gsum rnal du phab/_/,,44554,22082,22152,1973297,1973413
7,14,zab don rgya mtsho’i sprin,1,skad du klong gsal las/_khro bo nyid kyi lta stangs kyis/___/_rnal phebs yon tan gsum yang 'grub/___/_ces so/___,8,khro bo nyid kyi lta stangs kyis//_rnal phab yon tan gsum tsam 'grub/_/,,10065,22224,22295,1973836,1973948
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_mngon sum gnad du dbab pa'i phyir/___/_phyi nang gsang ba'i bya ba ni/___/_lus ngag yid kyis dgu phrugs gtong /___/_ zhes so/___/,101,mngon sum gnad du dbab pa'i phyir/_/phyi nang gsang ba'i bya ba ni/_/lus ngag yid gsum dgu phrugs btang /_/,,50485,261940,262047,1986491,1986636
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_lus ngag 'khrul pa rgyun chad nas/___/_ye shes rgyud la gnas par 'gyur/___/_zhes so/___/_ma btang ba'i skyon ni/_de nyid las/_byar med rgyud la ma gnas na/___/_rig pa'i don la rig pa med/___/_ces so/___/_,101,lus ngag 'khrul pa rgyun bcad pas/_/ye shes rgyud la gnas par 'gyur/_/byar med rgyud la mi gnas na/_/rig pa'i don la reg pa med/_/,,27488,262306,262436,1987671,1987891
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_ rig pa lus la gnas gyur kyang /___/_'khrul 'khor dag gis ma bcun na/___/_ye shes dbang por snang mi nus/___/_zhes pa dang /,101,rig pa lus la gnas gyur kyang /_/'khrul 'khor dag gis ma gcun na/_/,,43937,262470,262537,1988719,1988859
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_lus kyi gnad ni ma gzir na/___/_'byung tshad rlang ni mi zin cing /___/_de bzhin lus la drod mi skye/___/_rig pa dngos su snang mi nus/___/_zhes so/,101,lus kyi gnad mchog ma zin na/_/de bzhin lus la drod mi skyes/_/rig pa dngos su [257] snang mi nus/_/,,34583,262570,262670,1991443,1991607
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_rang gi gnad gzir mchog tu gces/_zhes so/___/,101,ngag gi gnad gzir mchog tu gces|_,,35092,262772,262805,1992032,1992093
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_de ltar ngag gnad sus gzir ba/_/ ngag gi rkyen zad mya ngan 'da'/___/_zhes so/___/,,,,87476,0,0,1992685,1992783
